id,Lon,Lat,HF,IsoCorrAnomaly,MeanCurv,MeanCurvGrad,SI_TopoIso,LAB,LAB_LitMod,LAB_LitMod_Aus17,LAB_AN1,LABGrad,Moho,Moho_AN1,Moho_AN1_Aus17_Afr,Moho_LitMod_Aus17_Afr,MohoGrad,Topo,TopoGrad,Tectonics,TectonicsGrad,Ridge,Transform,Trench,YoungRift,Volcanos,MagAnomaly,Sus,Sus_AN1,Sus_AN1_Aus17_Afr,Sus_LitMod_Aus17_Afr,SusGrad,Bz5,Bz5Grad,Bz400,Curie,Methane,IceTopography
11929,88,46.5,44.059,-55.55445862,-0.021163075,1.81902E-07,-0.53498178,63.21681213,63.21681213,63.21681213,63.21681213,5.24592E-05,49.375,49.375,49.375,49.375,2.15626E-05,625.5,0.009194636,2,6.92196E-06,1663,2389,1790,391.3000031,918.9305115,16.90136027,0.013827184,0.013822918,0.013822918,0.013822918,1.44603E-08,-10.95507431,0.001008887,3.175400019,38.59171104,1858.150513,0
11934,88.5,34,66.68,-50.26630783,-0.021503495,5.37412E-08,-0.861967038,115.6254082,115.6254082,115.6254082,115.6254082,7.51227E-05,61.84000015,61.84000015,61.84000015,61.84000015,2.71506E-05,5260.999999,0.066009231,3,0,2228,1251.5,766.6500244,138.4500046,776.1400146,99999,0.005614991,0.005593207,0.005593207,0.005593207,2.54802E-09,12.46102524,0.000185243,-6.302000046,23.68121147,1856.054504,0
11935,88.5,43,50.908,-75.968153,-0.029207935,3.92664E-08,-0.786787862,81.18315887,81.18315887,81.18315887,81.18315887,0.000291482,45.48000145,45.48000145,45.48000145,45.48000145,1.34828E-05,455.2499998,0.046193574,2,3.06683E-06,1886.5,2032,1585,135.75,1045.490509,81.9198761,0.012719378,0.012742748,0.012742748,0.012742748,3.01165E-08,52.95324707,0.001158653,3.426599979,38.48738861,1856.503967,0
11936,88.5,44,42.375,-43.53460121,-0.036142893,1.89926E-07,-0.806651278,69.07038116,69.07038116,69.07038116,69.07038116,0.000114306,45.04500008,45.04500008,45.04500008,45.04500008,1.15137E-05,1385.250001,0.083151847,1,3.30667E-06,1809,2127,1654,154.25,993.89151,99.95626831,0.013010476,0.013068841,0.013068841,0.013068841,3.8442E-08,111.5699921,0.000558824,4.370600224,39.44031715,1859.22699,0
11937,88.5,44.5,42.165,-57.28699017,-0.040110302,2.11553E-07,-0.87492906,68.10736847,68.10736847,68.10736847,68.10736847,1.76795E-05,45.18999863,45.18999863,45.18999863,45.18999863,1.20765E-05,532.25,0.005773713,2,4.20411E-06,1771,2175,1684,181.3000031,967.1765137,107.6906357,0.013795338,0.013824768,0.013824768,0.013824768,3.77166E-09,74.83699799,0.000973631,4.532599926,39.8219099,1857.801025,0
11938,88.5,45,47.047,-71.03937912,-0.03975992,2.15231E-07,-0.902513126,67.4575386,67.4575386,67.4575386,67.4575386,4.34944E-05,46.34499931,46.34499931,46.34499931,46.34499931,1.79746E-05,674,0.004868535,2,5.10156E-06,1735,2223.5,1716.5,227.0000076,940.4615173,-66.08954239,0.013149804,0.013186617,0.013186617,0.013186617,3.19041E-08,7.612200737,0.00123235,4.442100048,40.20350266,1857.086487,0
11939,88.5,46,50.875,-77.55921745,-0.026584683,2.06329E-07,-0.678415449,66.47106552,66.47106552,66.47106552,66.47106552,6.02484E-05,48.74500084,48.74500084,48.74500084,48.74500084,2.4106E-05,767.5,0.002804281,2,6.89646E-06,1665.5,2321.5,1784,323.8500061,897.598999,-106.3490944,0.013220136,0.013197521,0.013197521,0.013197521,3.4632E-08,-31.21300125,0.000909745,3.606400013,39.25951386,1857.555481,0
11951,89,44,55.371,-16.63605881,-0.029781684,1.55335E-07,-0.749249191,67.51402473,67.51402473,67.51402473,67.51402473,8.15793E-05,45.2850008,45.2850008,45.2850008,45.2850008,1.28385E-05,798.0000003,0.030707141,2,3.48783E-06,1779.75,2107.5,1685.25,124.1850014,959.8309937,32.22255611,0.013635909,0.013714722,0.013714722,0.013714722,2.22404E-08,124.2225037,0.000537033,4.298600197,37.98238373,1860.244263,0
11952,89,44.5,43.856,-31.67188835,-0.032192953,1.85248E-07,-0.804782583,67.88329315,67.88329315,67.88329315,67.88329315,1.94001E-05,45.26000023,45.26000023,45.26000023,45.26000023,1.27588E-05,537.25,0.002308813,2,4.09368E-06,1741.5,2156,1717.5,160.2000046,932.4620056,78.99414635,0.013757613,0.013807806,0.013807806,0.013807806,1.58849E-08,63.01625061,0.001287715,4.379600048,38.17268753,1858.774536,0
11953,89,45,54.07,-46.7077179,-0.03175969,1.99152E-07,-0.835805546,67.87998199,67.87998199,67.87998199,67.87998199,3.05342E-05,46.59500027,46.59500027,46.59500027,46.59500027,1.99729E-05,632.7499998,0.017099521,2,4.69954E-06,1705.25,2205.25,1749,210.0750046,905.0930176,-47.54419422,0.012062021,0.012111836,0.012111836,0.012111836,2.86172E-08,-12.25830078,0.001002256,4.224699974,38.36299133,1859.212769,0
11957,89.5,43.5,53.32,-54.42833757,-0.025051148,5.49024E-08,-0.70501199,64.25611877,64.25611877,64.25611877,64.25611877,7.65836E-05,45.72000122,45.72000122,45.72000122,45.72000122,1.48855E-05,2829.250002,0.175014969,2,2.98732E-06,1789,2039,1682,49.13999939,959.2214966,-121.3199692,0.011943455,0.011961918,0.011961918,0.011961918,2.44279E-08,122.0475006,0.000560869,3.89470005,37.40610886,1862.775024,0
11964,90,32,101.056,-18.09791946,-0.010125496,4.96923E-08,-0.475229901,120.7602634,120.7602634,120.7602634,120.7602634,2.88798E-05,64.0474987,64.0474987,64.0474987,64.0474987,1.45377E-05,4669.75,0.017155764,3,0,1970.75,997.6750031,558.5250015,186.4750004,985.6519775,-15.39158487,0.005347662,0.005363271,0.005363271,0.005363271,2.1391E-09,21.56800079,0.000112263,-3.358500004,26.99694633,1848.14801,0
11975,90.5,28.5,112.377,-4.390347004,0.012487833,1.71555E-07,0.373271759,97.8446579,97.8446579,97.8446579,97.8446579,0.000150045,70.44999695,70.44999695,70.44999695,70.44999695,2.21357E-05,5087.75,0.058784176,3,4.45623E-06,1589,709.9000244,172.6000061,50.22000122,846.3317413,51.65664673,0.004159109,0.004136163,0.004136163,0.004136163,1.39E-09,14.36004925,0.001003966,5.042300224,37.47785282,1845.473999,0
11976,90.5,29,128.903,-21.35575962,0.002678789,1.79314E-07,0.102879724,104.4641533,104.4641533,104.4641533,104.4641533,0.000121248,69.9849968,69.9849968,69.9849968,69.9849968,2.24436E-05,4485.75,0.014637066,3,3.34554E-06,1640.5,742.8500061,228.25,38.28000069,886.0159912,-13.23197937,0.004160577,0.004126008,0.004126008,0.004126008,6.29917E-10,2.198075056,0.000539563,3.648000002,35.30156517,1840.047485,0
11977,90.5,30,110.683,-50.74484921,-0.012560792,8.0785E-08,-0.422876711,114.7146263,114.7146263,114.7146263,114.7146263,6.89367E-05,67.69999695,67.69999695,67.69999695,67.69999695,2.2839E-05,4683.749995,0.2534785,3,1.12415E-06,1744.5,812.6499939,339.5,38.18499947,949.4049988,-49.75756836,0.00360343,0.003604974,0.003604974,0.003604974,5.33882E-08,41.90049744,0.000383037,1.005100012,30.65239334,1834.937988,0
11978,90.5,38.5,56.825,-40.1277895,-0.024852405,1.13234E-07,-0.753176022,70.93391418,70.93391418,70.93391418,70.93391418,5.69483E-05,47.43999863,47.43999863,47.43999863,47.43999863,6.73744E-06,4157,0.08936746,3,2.2483E-06,2168,1520,1214,393.2999878,973.0082703,41.82021332,0.018114021,0.018193207,0.018193207,0.018193207,2.02508E-08,-42.20175171,0.000205992,-3.40809989,32.64416027,1855.750977,0
11979,90.5,43,45.072,-92.91217041,-0.026255136,3.58627E-08,-0.767236402,83.46421433,83.46421433,83.46421433,83.46421433,0.000146504,47.31500053,47.31500053,47.31500053,47.31500053,1.15559E-05,516.25,0.007934081,2,1.92507E-06,1774,1952,1684,1.86000061,929.6744995,36.36737061,0.012603095,0.012595168,0.012595168,0.012595168,1.27312E-08,53.34174728,0.000523795,3.113800049,37.17271614,1856.620483,0
11985,91,29,126.459,-5.319261551,0.00418741,1.71795E-07,0.188600731,102.5550175,102.5550175,102.5550175,102.5550175,0.000137893,70.14999771,70.14999771,70.14999771,70.14999771,2.38797E-05,4602.5,0.063328583,2,3.90761E-06,1624.25,704.6499939,231.2500038,81.91499805,851.6560059,-21.14616442,0.004148258,0.004102255,0.004102255,0.004102255,3.27548E-10,-49.03549957,0.001261816,4.355100155,36.37188339,1841.803497,0
11986,91,30,85.763,-26.21775627,-0.011882069,1.02388E-07,-0.450786379,113.3352013,113.3352013,113.3352013,113.3352013,8.08869E-05,68.1024971,68.1024971,68.1024971,68.1024971,2.08212E-05,4388.499997,0.170514372,3,2.2483E-06,1729.25,777.1749878,342.375,74.94249821,908.6279907,-46.23498815,0.004642723,0.004637371,0.004637371,0.004637371,3.39154E-08,42.10425186,0.000174819,1.56219995,32.23160934,1839.717743,0
11987,91,30.5,146.778,-29.29879665,-0.015732347,4.02744E-08,-0.550286484,116.92173,116.92173,116.92173,116.92173,5.59367E-05,66.2899971,66.2899971,66.2899971,66.2899971,2.17584E-05,4899.500004,0.231553912,3,1.68623E-06,1782,815.0499878,397.9499969,80.36499786,941.7749939,-10.0803355,0.00513128,0.00514386,0.00514386,0.00514386,1.74402E-09,-0.327749968,0.000755801,0.316909999,30.49171066,1841.150513,0
11988,91,37.5,56.626,-60.32534981,-0.029898102,1.16392E-07,-0.924214217,70.5622406,70.5622406,70.5622406,70.5622406,3.71659E-05,48.94499969,48.94499969,48.94499969,48.94499969,1.95114E-05,4320.25,0.038731573,3,1.68623E-06,2238.5,1405,1094.5,492.4500122,990.2875061,50012.56733,0.006053489,0.006083311,0.006083311,0.006083311,2.27247E-09,-16.08679962,0.000507195,-4.675000191,30.24217796,1858.502991,0
11989,91,37.5,43.832,-60.32534981,-0.029898102,1.16392E-07,-0.924214217,70.5622406,70.5622406,70.5622406,70.5622406,3.71659E-05,48.94499969,48.94499969,48.94499969,48.94499969,1.95114E-05,4320.25,0.038731573,3,1.68623E-06,2238.5,1405,1094.5,492.4500122,990.2875061,50012.56733,0.006053489,0.006083311,0.006083311,0.006083311,2.27247E-09,-16.08679962,0.000507195,-4.675000191,30.24217796,1858.502991,0
11990,91,38,56.219,-79.81199646,-0.0309248,1.37131E-07,-0.924137091,70.70822334,70.70822334,70.70822334,70.70822334,4.27841E-05,48.59999943,48.59999943,48.59999943,48.59999943,1.89022E-05,2866,0.003874798,3,2.2483E-06,2191.5,1450.75,1146.25,437.875,999.5319824,25009.8818,0.008699394,0.008774561,0.008774561,0.008774561,2.43609E-07,-45.54049683,0.000461257,-4.177599907,31.01788902,1857.561981,0
11991,91,43.5,46.834,-63.16895294,-0.024004992,6.35354E-08,-0.780216408,76.26684189,76.26684189,76.26684189,76.26684189,0.000121029,47.45499992,47.45499992,47.45499992,47.45499992,1.00998E-05,2229.5,0.055185023,2,2.88761E-06,1705.5,1985,1726.5,16.53500032,863.5815125,-125.6213608,0.011233547,0.011215566,0.011215566,0.011215566,1.31949E-08,39.73825073,0.000943957,3.263700008,36.09632874,1860.823975,0
11997,91.5,37.5,57.805,-65.82244301,-0.034810898,1.2808E-07,-0.944647591,69.90036011,69.90036011,69.90036011,69.90036011,2.59446E-05,49.41999817,49.41999817,49.41999817,49.41999817,2.03095E-05,3677.500001,0.053756194,3,1.68623E-06,2215,1379,1078,483.7000122,1033.780014,26.13465691,0.005988294,0.006006341,0.006006341,0.006006341,2.45201E-09,-29.59549904,0.000572816,-4.57310009,30.99457455,1856.688965,0
11998,91.5,37.5,51.097,-65.82244301,-0.034810898,1.2808E-07,-0.944647591,69.90036011,69.90036011,69.90036011,69.90036011,2.59446E-05,49.41999817,49.41999817,49.41999817,49.41999817,2.03095E-05,3677.500001,0.053756194,3,1.68623E-06,2215,1379,1078,483.7000122,1033.780014,26.13465691,0.005988294,0.006006341,0.006006341,0.006006341,2.45201E-09,-29.59549904,0.000572816,-4.57310009,30.99457455,1856.688965,0
11999,91.5,38,48.138,-93.52046204,-0.036794729,1.25113E-07,-0.930079218,70.33742905,70.33742905,70.33742905,70.33742905,3.29005E-05,49.24499893,49.24499893,49.24499893,49.24499893,2.5079E-05,3309.25,0.012211704,3,2.2483E-06,2168,1426,1130,428.5,1042.375,-0.646501541,0.005340161,0.005366476,0.005366476,0.005366476,1.1589E-07,-58.52674866,0.000259958,-4.173999786,31.73346043,1857.089966,0
12000,91.5,38.5,53.227,-63.33499336,-0.034991775,1.18263E-07,-0.834328844,70.77449799,70.77449799,70.77449799,70.77449799,3.98563E-05,49.06999969,49.06999969,49.06999969,49.06999969,2.98485E-05,2715.5,0.003655953,3,2.2483E-06,2121,1473,1182,373.2999878,1056.585022,-27.42765999,0.017545671,0.017597727,0.017597727,0.017597727,1.34288E-07,-53.76499939,0.000419785,-3.664700031,33.79818296,1857.490967,0
12007,92,29.5,77.172,-29.08899117,-0.004948308,1.74668E-07,-0.259512655,103.7291527,103.7291527,103.7291527,103.7291527,0.000115484,69.43499756,69.43499756,69.43499756,69.43499756,1.74353E-05,5142.000002,0.068278952,2,4.76418E-06,1648,669.2999878,279.5500031,157.2999954,798.9274902,-89.97006607,0.003962436,0.003945879,0.003945879,0.003945879,8.89854E-09,-3.631999493,0.001211916,4.224400043,39.58935165,1848.671997,0
12008,92,34,53.772,-26.95859146,-0.0211703,2.93943E-08,-0.808350011,102.8366127,102.8366127,102.8366127,102.8366127,8.02489E-05,61.93250084,61.93250084,61.93250084,61.93250084,3.71426E-05,4782.75,0.031544232,3,0,2134.5,1043.024994,702.7000122,429.25,1089.748047,-3.329732701,0.00548196,0.00544796,0.00544796,0.00544796,3.12869E-09,15.45575047,8.92239E-05,-3.933000088,33.58021545,1853.158966,0
12009,92,36.5,49.385,-37.21181107,-0.027001056,9.44209E-08,-0.776134882,76.90823746,76.90823746,76.90823746,76.90823746,8.27763E-05,51.48999977,51.48999977,51.48999977,51.48999977,1.94046E-05,4062.750001,0.045890396,3,5.62075E-07,2289.5,1262.5,958.4500122,553.5,1067.038025,43.49635172,0.007931584,0.007942181,0.007942181,0.007942181,2.57138E-07,2.049292564,0.000136671,-4.750899792,31.10977745,1852.394531,0
12010,92,37.5,40.988,-71.31953621,-0.039494113,1.32689E-07,-0.971368855,70.82526779,70.82526779,70.82526779,70.82526779,3.89188E-05,50.44499969,50.44499969,50.44499969,50.44499969,2.21884E-05,3135.5,0.012876055,3,1.68623E-06,2192.5,1355.5,1063.5,482.2000122,1077.272522,7.357969761,0.005493235,0.00550892,0.00550892,0.00550892,1.99832E-08,-39.79450226,0.00041941,-4.436699867,31.74697113,1860.151978,0
12011,92,38,46.166,-107.2289276,-0.041660081,1.0009E-07,-0.926036661,70.85739326,70.85739326,70.85739326,70.85739326,5.10761E-05,50.64750004,50.64750004,50.64750004,50.64750004,3.06239E-05,2705.75,0.019879039,3,2.2483E-06,2145.25,1403.25,1116.25,426.9000015,1085.218018,0.518533707,0.005012076,0.00503149,0.00503149,0.00503149,1.17407E-07,-58.03475189,0.000152891,-4.132400036,32.44903183,1858.997467,0
12012,92,38.5,49.95,-72.58387375,-0.038783119,1.04314E-07,-0.854595876,70.88951874,70.88951874,70.88951874,70.88951874,6.32335E-05,50.85000038,50.85000038,50.85000038,50.85000038,3.90594E-05,2721.75,0.001418566,3,2.2483E-06,2098,1451,1169,371.5999908,1098.577026,-6.320902348,0.017004334,0.017057396,0.017057396,0.017057396,1.30088E-07,-41.43424988,0.000679399,-3.729300022,34.64439583,1857.842957,0
12017,92.5,37.5,46.77,-84.64606953,-0.043418573,1.11157E-07,-0.967605623,71.75017548,71.75017548,71.75017548,71.75017548,5.18929E-05,51.47000122,51.47000122,51.47000122,51.47000122,2.40673E-05,2829.25,0.008683183,3,1.68623E-06,2170,1332,1049,480.7000122,1120.913757,-11.41871738,0.005005447,0.005011335,0.005011335,0.005011335,2.34206E-09,-37.07025146,0.000355791,-4.279500008,32.5367527,1863.61499,0
12018,92.5,37.5,63.157,-84.64606953,-0.043418573,1.11157E-07,-0.967605623,71.75017548,71.75017548,71.75017548,71.75017548,5.18929E-05,51.47000122,51.47000122,51.47000122,51.47000122,2.40673E-05,2829.25,0.008683183,3,1.68623E-06,2170,1332,1049,480.7000122,1120.913757,-11.41871738,0.005005447,0.005011335,0.005011335,0.005011335,2.34206E-09,-37.07025146,0.000355791,-4.279500008,32.5367527,1863.61499,0
12019,92.5,38,53.217,-113.9210434,-0.045038998,6.49724E-08,-0.919313636,71.37735748,71.37735748,71.37735748,71.37735748,6.92518E-05,52.05000114,52.05000114,52.05000114,52.05000114,3.61688E-05,2722.25,0.005310737,3,2.2483E-06,2122.5,1380.5,1102.5,425.3000031,1128.28302,1.683568954,0.004685191,0.004683471,0.004683471,0.004683471,1.0877E-07,-45.19249725,0.000396193,-4.066699982,33.44667625,1860.904968,0
12020,92.5,38.5,33.013,-75.05504608,-0.040770673,1.10535E-07,-0.871458224,71.00453949,71.00453949,71.00453949,71.00453949,8.66107E-05,52.63000107,52.63000107,52.63000107,52.63000107,4.82704E-05,2704,0.000969424,3,2.33885E-06,2075,1429,1156,369.8999939,1131.579773,14.78585529,0.016437354,0.016425606,0.016425606,0.016425606,1.9786E-07,-20.45072365,0.00076051,-3.767299891,34.91658974,1858.194946,0
12027,93,37.5,51.842,-97.97260284,-0.045898311,8.34193E-08,-0.940807922,74.65928268,74.65928268,74.65928268,74.65928268,7.35564E-05,52.5150013,52.5150013,52.5150013,52.5150013,2.96844E-05,2757.75,0.00358154,3,1.68623E-06,2149,1311,1038,473.9000092,1164.554993,-8.082698107,0.004906779,0.004906171,0.004906171,0.004906171,2.77024E-09,-17.81984901,0.0005698,-4.118400097,33.32653427,1861.257507,0
12028,93,43.5,48.768,-64.36004066,-0.02557573,3.85738E-08,-0.922437563,62.84639359,62.84639359,62.84639359,62.84639359,7.95122E-05,47.57500076,47.57500076,47.57500076,47.57500076,5.38005E-06,3405.250001,0.196819865,2,3.16865E-06,1597.5,1925,1691.5,6.5200001,745.2774963,-1.398021698,0.011488446,0.011488895,0.011488895,0.011488895,7.04388E-09,-21.82044983,0.001031322,2.397599936,33.74517822,1862.098511,0
12039,93.5,37.5,27.924,-99.6140976,-0.046622127,4.96355E-08,-0.915660778,77.56838989,77.56838989,77.56838989,77.56838989,9.522E-05,53.56000137,53.56000137,53.56000137,53.56000137,3.53014E-05,2693.25,0.000470312,3,1.68623E-06,2128,1290,1027,467.1000061,1199.935242,-4.746678829,0.0048165,0.004815854,0.004815854,0.004815854,3.28523E-09,10.23082542,0.000663056,-3.970400095,33.41473579,1858.900024,0
12040,93.5,38,45.924,-110.4375305,-0.045674654,8.62488E-08,-0.91761201,81.70480347,81.70480347,81.70480347,81.70480347,0.000178092,55.5150013,55.5150013,55.5150013,55.5150013,4.97235E-05,2813.75,0.022604076,3,2.2483E-06,2079,1340.5,1081.5,411.6000061,1197.836487,-9.503712893,0.004397081,0.004367887,0.004367887,0.004367887,1.23878E-08,-12.6413002,0.000218928,-3.927599907,34.38372231,1857.005005,0
12041,93.5,38.5,42.012,-70.61431503,-0.039260119,1.44188E-07,-0.9200878,85.84121704,85.84121704,85.84121704,85.84121704,0.000260965,57.47000122,57.47000122,57.47000122,57.47000122,6.41456E-05,2740.25,0.003423959,3,2.51996E-06,2030,1391,1136,356.1000061,1168.734985,-14.26074696,0.00958142,0.009527797,0.009527797,0.009527797,2.33686E-07,-7.720899582,0.000421875,-3.819499969,35.10266781,1855.109985,0
12053,94,37.5,52.258,-101.2555923,-0.045436549,4.88902E-08,-0.897472273,82.46169281,82.46169281,82.46169281,82.46169281,0.000137021,54.08500099,54.08500099,54.08500099,54.08500099,5.09283E-05,2687,0.001988967,3,1.68623E-06,2107,1272,1019.5,468.1000061,1235.315491,-45.73267245,0.004703224,0.004694539,0.004694539,0.004694539,5.57146E-09,32.57949829,0.000689065,-3.85010004,33.50293732,1859.835022,0
12054,94,38,35.006,-100.2619019,-0.043290376,1.14185E-07,-0.917881471,91.51228714,91.51228714,91.51228714,91.51228714,0.000206026,57.35750103,57.35750103,57.35750103,57.35750103,4.96761E-05,2767.25,0.001517497,3,2.2483E-06,2058,1323.25,1074.5,412.7250061,1224.324951,-46.07253516,0.004279123,0.004216373,0.004216373,0.004216373,1.11614E-08,-12.92747498,0.000557265,-3.882100105,34.32312393,1859.094269,0
12060,94.5,37.5,48.279,-90.7235136,-0.043075803,6.67688E-08,-0.883666329,87.35499573,87.35499573,87.35499573,87.35499573,0.000178822,54.61000061,54.61000061,54.61000061,54.61000061,6.65551E-05,2795.5,0.014863971,3,1.26467E-06,2086,1254,1012,469.1000061,1241.660248,-86.71866608,0.004609108,0.004612899,0.004612899,0.004612899,5.37717E-09,36.36275101,0.00084355,-3.766799927,32.57662249,1860.77002,0
12061,94.5,37.5,46.198,-90.7235136,-0.043075803,6.67688E-08,-0.883666329,87.35499573,87.35499573,87.35499573,87.35499573,0.000178822,54.61000061,54.61000061,54.61000061,54.61000061,6.65551E-05,2795.5,0.014863971,3,1.26467E-06,2086,1254,1012,469.1000061,1241.660248,-86.71866608,0.004609108,0.004612899,0.004612899,0.004612899,5.37717E-09,36.36275101,0.00084355,-3.766799927,32.57662249,1860.77002,0
12062,94.5,38,52.062,-77.70107841,-0.040143043,1.16295E-07,-0.911962163,101.3197708,101.3197708,101.3197708,101.3197708,0.00023396,59.20000076,59.20000076,59.20000076,59.20000076,4.96288E-05,2847.75,0.007806199,3,1.68623E-06,2037,1306,1067.5,413.8500061,1209.628479,-82.64135742,0.004187653,0.004119587,0.004119587,0.004119587,9.17325E-09,-23.995924,0.000824891,-3.863699913,33.2224617,1861.183533,0
12063,94.5,38.5,44.713,-52.8542738,-0.033824471,1.32735E-07,-0.979584611,115.2845459,115.2845459,115.2845459,115.2845459,0.000289099,63.79000092,63.79000092,63.79000092,63.79000092,3.27024E-05,3183,0.018480947,3,2.18895E-06,1988,1358,1123,358.6000061,1157.618225,-78.56404877,0.006775012,0.006658082,0.006658082,0.006658082,1.37705E-07,-50.51650238,0.000371454,-3.907999992,33.99316216,1861.597046,0
12066,95,36,46.695,-28.4798851,-0.024804519,1.18248E-07,-0.775042616,85.48601151,85.48601151,85.48601151,85.48601151,7.21309E-05,50.30500126,50.30500126,50.30500126,50.30500126,2.86496E-05,4104.500001,0.116160423,3,0,2213,1083.75,842.6500092,640.2250061,1242.467041,26.0792011,0.009699815,0.00988013,0.00988013,0.00988013,1.04338E-07,-6.471149921,0.000461416,-3.345499992,32.1690712,1854.738525,0
12067,95,37.5,49.813,-80.19143486,-0.040251731,6.34259E-08,-0.875596353,88.51945114,88.51945114,88.51945114,88.51945114,0.000180931,54.01000023,54.01000023,54.01000023,54.01000023,6.55082E-05,3141.25,0.02199429,3,8.43113E-07,2066.5,1239,1009,474.3500061,1248.005005,-74.6476326,0.004643286,0.004671653,0.004671653,0.004671653,5.56763E-09,23.16785049,0.00090326,-3.724100113,31.65030766,1860.504517,0
12068,95,38,55.142,-55.14025497,-0.037434846,1.0426E-07,-0.9008149,103.3672428,103.3672428,103.3672428,103.3672428,0.000223303,58.72000027,58.72000027,58.72000027,58.72000027,4.50129E-05,3218.25,0.024102641,3,1.12415E-06,2017.25,1291.75,1064.5,419.1000061,1194.932007,-59.51504278,0.004201474,0.004144049,0.004144049,0.004144049,9.48293E-09,-36.10700226,0.000759125,-3.874200106,32.12179947,1861.211029,0
12069,95,38.5,46.369,-42.00613594,-0.031809556,1.12979E-07,-0.963112245,118.2150345,118.2150345,118.2150345,118.2150345,0.000265674,63.43000031,63.43000031,63.43000031,63.43000031,2.45175E-05,4230.75,0.075638952,3,1.7674E-06,1968,1344.5,1120,363.8500061,1142.348999,-44.38245296,0.006763619,0.006641924,0.006641924,0.006641924,1.05184E-07,-59.79475021,2.6184E-05,-3.975399971,32.96977234,1861.917541,0
12074,95.5,37.5,58.901,-75.91967106,-0.03787333,4.98491E-08,-0.874179116,89.68390656,89.68390656,89.68390656,89.68390656,0.000183041,53.40999985,53.40999985,53.40999985,53.40999985,6.44613E-05,3173,0.000402848,3,4.21557E-07,2047,1224,1006,479.6000061,1236.155762,-62.57659912,0.004666157,0.004702963,0.004702963,0.004702963,5.52834E-09,7.505924702,0.000682131,-3.721100092,30.24837637,1860.239014,0
12075,95.5,38.5,49.757,-46.49587536,-0.030777017,9.06863E-08,-0.948509595,121.1455231,121.1455231,121.1455231,121.1455231,0.000242249,63.06999969,63.06999969,63.06999969,63.06999969,1.63327E-05,4025.75,0.020251784,3,1.34584E-06,1948,1331,1117,369.1000061,1129.566742,-10.20085716,0.006790405,0.006710954,0.006710954,0.006710954,1.59422E-07,-48.73249817,0.000388406,-4.056499958,31.64288807,1862.238037,0
12076,95.5,41.5,65.314,-62.91265392,-0.02708828,2.53211E-08,-0.937772018,131.4931946,131.4931946,131.4931946,131.4931946,0.000314142,47.72000122,47.72000122,47.72000122,47.72000122,1.68102E-05,1860.75,0.00872739,2,3.04762E-06,1656,1654,1451,43.09999847,817.0362549,-65.98444366,0.008246396,0.008250334,0.008250334,0.008250334,1.08492E-07,-18.11802483,0.000459954,-2.29189992,33.98412037,1864.209961,0
12084,96,37.5,53.287,-71.64790726,-0.036309302,2.77187E-08,-0.887256491,87.11951065,87.11951065,87.11951065,87.11951065,0.000141855,55.21500015,55.21500015,55.21500015,55.21500015,6.02713E-05,3425.5,0.028897632,3,0,2029,1212.5,1007,484.25,1224.306519,-56.48636818,0.004601741,0.004626464,0.004626464,0.004626464,4.63049E-09,3.526074886,0.000442114,-3.753999949,28.84644508,1858.531494,0
12131,98,39,67.291,-27.69265747,-0.026942856,4.22315E-08,-0.843125639,88.19449806,88.19449806,88.19449806,88.19449806,0.000132937,59.41499996,59.41499996,59.41499996,59.41499996,5.07559E-05,3504.749999,0.061480615,3,0,1805.5,1345.5,1191.5,359.0500031,1026.884033,-18.84815788,0.011161137,0.010957804,0.010957804,0.010957804,9.42721E-08,-41.77899933,0.00018257,-4.595200062,27.41522789,1852.948761,0
12132,98,39.5,59.346,-49.27396774,-0.025418296,1.80393E-08,-0.834298468,89.05626297,89.05626297,89.05626297,89.05626297,0.000162808,56.90999985,56.90999985,56.90999985,56.90999985,6.81603E-05,3083.749999,0.179289148,3,0,1754.5,1401,1246,308.6500092,971.9465027,-30.42097569,0.010413919,0.010320555,0.010320555,0.010320555,2.45901E-08,-25.90175056,0.00031302,-4.605700016,27.92949772,1851.741028,0
12133,98,40,54.926,-70.85527802,-0.025043772,1.96652E-08,-0.867484183,86.86367416,86.86367416,86.86367416,86.86367416,0.000195119,52.44750023,52.44750023,52.44750023,52.44750023,6.56776E-05,1924.750001,0.129597576,3,0,1704,1456.25,1301,261.3250046,917.0089722,-27.97844577,0.012109832,0.012075061,0.012075061,0.012075061,1.7416E-08,-8.854374886,0.000227886,-4.516900063,28.44376755,1853.694275,0
12143,98.5,24.5,78.66,-32.52721548,-0.006757395,8.86624E-08,-0.35027499,62.97338486,62.97338486,62.97338486,62.97338486,2.92252E-05,36.95000076,36.95000076,36.95000076,36.95000076,2.60883E-05,1293.749999,0.084623711,3,9.38049E-07,1058,178.8000031,393.7999878,133.8000031,101.0744972,99999,0.01412076,0.014180787,0.014180787,0.014180787,9.28864E-08,-31.12900162,0.000170615,3.748300076,25,1833.307983,0
12144,98.5,25,92.029,-34.36958408,-0.007009447,9.48968E-08,-0.35743904,64.72332573,64.72332573,64.72332573,64.72332573,3.99919E-05,38.90999985,38.90999985,38.90999985,38.90999985,3.46141E-05,1641.5,0.021139325,3,1.8761E-06,1112.5,143.3500023,346.3499908,133.25,56.43000031,99999,0.015978518,0.016082393,0.016082393,0.016082393,9.09814E-08,-43.40000153,0.000394611,4.80340004,25,1836.134521,0
